35404.7	C	M826	15	18	7396
35504.2	C	M827	12	21	7240
35504.5	C	M828	35	22	7379
35551.9	C	M829	32	10	5617
35553.7	C	M830	29	7	5428
35626.8	C	M831	32	15	8546
35657.2	C	M832	31	3	8239
35700.5	C	M833	24	7	7775
35733.9	C	M834	15	31	9634
35751.9	C	M835	1	3	7021
35771.9	C	M836	30	21	5784
35792.8	C	M837	12	15	8220
35889.6	C	M838	34	20	7054
36161.1	C	M839	37	33	9827
36170.4	C	M840	10	37	8691
36191.8	C	M841	23	39	5807
36205.9	C	M842	18	2	8742
36232.8	C	M843	10	18	5895
36240.3	C	M844	37	8	8564
36318.9	C	M845	21	32	7551
36346.3	C	M846	30	34	6004
36375.2	C	M847	3	33	5776
36378.8	C	M848	8	17	5675
36426.6	C	M849	10	37	5729
36627.4	C	M850	36	10	5775
36770.7	C	M851	31	23	7371
36791.1	C	M852	30	15	8829
36945.8	C	M853	17	34	9874
36965.3	C	M854	5	32	8775
36990.3	C	M855	26	0	8738
37019.8	C	M856	30	9	9088
37023.8	C	M857	31	1	9636
37076.6	C	M858	17	34	9384
37110.3	C	M859	8	37	9058
37144.2	C	M860	33	25	6165
37201.9	C	M861	3	26	9880
37261.0	C	M862	23	0	5697
37331.8	C	M863	37	25	7736
37366.7	C	M864	6	17	7724
37494.3	C	M865	38	30	9931
37552.7	C	M866	17	35	5107
37559.0	C	M867	6	17	5279
37560.4	C	M868	39	33	6558
37564.4	C	M869	6	23	6979
37614.0	C	M870	24	22	8697
37718.5	C	M871	1	29	9810
37740.5	C	M872	18	4	8071
37827.3	C	M873	16	12	9290
37881.7	C	M874	13	27	6882
37926.1	C	M875	33	39	8551
37927.6	C	M876	8	29	7783
37987.9	C	M877	24	9	9633
38076.0	C	M878	10	7	7322
38078.0	C	M879	39	29	9291
38087.2	C	M880	30	34	6020
38112.1	C	M881	9	15	8476
38117.6	C	M882	34	8	5569
38176.6	C	M883	39	31	8166
38311.3	C	M884	39	3	5744
38330.0	C	M885	16	1	5450
38346.7	C	M886	10	15	7379
38370.7	C	M887	24	14	5603
38385.2	C	M888	18	3	7069
38387.3	C	M889	35	2	5249
38411.2	C	M890	36	24	9201
38412.9	C	M891	32	18	8539
38426.8	C	M892	34	10	8989
38428.9	C	M893	38	23	7314
38431.5	C	M894	37	26	8991
38450.7	C	M895	38	34	8535
38584.3	C	M896	33	20	6096
38659.2	C	M897	30	13	6764
38669.0	C	M898	26	21	6373
38716.3	C	M899	38	14	7507
38762.5	C	M900	6	9	7988
38818.5	C	M901	27	18	6369
38850.4	C	M902	12	13	7083
38856.1	C	M903	25	23	5057
38883.2	C	M904	30	33	7441
38885.9	C	M905	23	18	9813
38918.0	C	M906	6	20	9912
38950.8	C	M907	23	33	5268
39043.2	C	M908	11	27	7570
39154.3	C	M909	0	22	7977
39270.4	C	M910	4	32	6658
39274.3	C	M911	38	16	6720
39288.0	C	M912	7	34	8239
39562.8	C	M913	29	30	6688
39631.6	C	M914	39	37	7352
39673.0	C	M915	4	17	6340
39693.8	C	M916	37	33	9866
39712.6	C	M917	1	22	6446
39777.5	C	M918	36	11	6931
39818.9	C	M919	39	17	8176
39969.8	C	M920	27	25	9323
39972.9	C	M921	33	4	5187
39982.5	C	M922	27	18	9771
40072.5	C	M923	35	18	7551
40076.2	C	M924	5	22	8699
40144.1	C	M925	31	25	7618
40216.9	C	M926	24	23	5344
40275.1	C	M927	7	27	6821
40296.5	C	M928	34	15	5519
40337.4	C	M929	32	4	6696
40359.0	C	M930	13	17	5229
40399.5	C	M931	30	21	6313
40399.9	C	M932	7	32	5529
40415.9	C	M933	12	39	9588
40420.1	C	M934	37	30	8641
40423.0	C	M935	3	21	9388
40431.9	C	M936	3	17	9407
40482.5	C	M937	29	21	9392
40510.7	C	M938	33	0	8550
40523.5	C	M939	1	2	7148
40578.0	C	M940	6	28	8987
40584.1	C	M941	36	32	5328
40589.0	C	M942	14	37	5122
40687.0	C	M943	33	30	8050
40784.2	C	M944	39	22	5629
40796.4	C	M945	36	34	5301
40826.2	C	M946	5	19	8636
40887.7	C	M947	1	0	7642
40911.2	C	M948	32	18	6466
40959.5	C	M949	25	23	6026
40960.1	C	M950	10	24	9083
40963.9	C	M951	7	0	5641
40995.6	C	M952	21	12	5808
41070.1	C	M953	35	9	5231
41077.7	C	M954	0	20	5878
41092.4	C	M955	14	39	9832
41220.6	C	M956	30	4	5075
41281.7	C	M957	3	22	7105
41307.2	C	M958	32	10	8140
41334.1	C	M959	16	1	8526
41408.6	C	M960	11	8	7781
41431.9	C	M961	28	30	9084
41467.3	C	M962	32	38	8923
41530.0	C	M963	39	6	7695
41537.2	C	M964	5	28	5070
41540.5	C	M965	26	18	6480
41544.2	C	M966	38	17	6906
41592.1	C	M967	14	9	5921
41649.5	C	M968	36	37	6012
41664.4	C	M969	7	1	5041
41680.9	C	M970	24	35	6675
41849.3	C	M971	16	8	8217
41910.1	C	M972	9	11	8081
41944.1	C	M973	7	13	7302
41994.0	C	M974	3	18	5977
42294.7	C	M975	36	9	8205
42315.0	C	M976	32	25	9888
42338.9	C	M977	30	17	9194
42367.1	C	M978	20	12	5098
42394.0	C	M979	22	25	7022
42436.7	C	M980	14	15	5433
42438.4	C	M981	14	5	7327
42464.8	C	M982	18	13	6798
42488.1	C	M983	18	12	9090
42492.9	C	M984	10	16	7389
42502.6	C	M985	38	2	8625
42511.9	C	M986	17	15	8591
42538.9	C	M987	15	18	8257
42566.8	C	M988	8	37	8467
42671.2	C	M989	6	39	8027
42674.2	C	M990	13	35	6679
42694.2	C	M991	19	0	6777
42695.7	C	M992	15	20	5281
42739.3	C	M993	10	18	6741
42907.0	C	M994	34	0	9788
42916.1	C	M995	24	0	9558
43016.5	C	M996	17	26	9872
43034.1	C	M997	24	29	5790
43034.5	C	M998	9	5	7027
43043.0	C	M999	15	8	7746
43136.0	C	M1000	25	13	9718
